name, microseconds
2_8,398.641000
8_14,873.716000
8_14_null_2,495.418000
8_14_null_10,811.096000
8_14_null_100,846.525000
2_8,391.603000
8_14,846.449000
8_14_null_2,495.676000
8_14_null_10,809.823000
8_14_null_100,841.729000
2_8,391.680000
8_14,847.210000
8_14_null_2,495.348000
8_14_null_10,809.769000
8_14_null_100,841.921000
2_8,391.338000
8_14,851.287000
8_14_null_2,501.598000
8_14_null_10,859.460000
8_14_null_100,913.549000
2_8,463.972000
8_14,1062.920000
8_14_null_2,506.912000
8_14_null_10,894.674000
8_14_null_100,843.226000
2_8,401.543000
8_14,846.174000
8_14_null_2,495.339000
8_14_null_10,809.415000
8_14_null_100,852.441000
2_8,420.542000
8_14,917.563000
8_14_null_2,495.583000
8_14_null_10,809.569000
8_14_null_100,842.219000
2_8,395.987000
8_14,868.359000
8_14_null_2,504.714000
8_14_null_10,826.401000
8_14_null_100,841.625000
2_8,395.701000
8_14,845.598000
8_14_null_2,495.402000
8_14_null_10,809.608000
8_14_null_100,841.499000
2_8,412.687000
8_14,845.280000
8_14_null_2,495.250000
8_14_null_10,809.426000
8_14_null_100,842.900000
2_8,391.333000
8_14,845.153000
8_14_null_2,495.321000
8_14_null_10,818.364000
8_14_null_100,841.654000
2_8,391.322000
8_14,845.190000
8_14_null_2,495.530000
8_14_null_10,810.115000
8_14_null_100,843.554000
2_8,391.032000
8_14,856.028000
8_14_null_2,496.013000
8_14_null_10,811.019000
8_14_null_100,841.511000
2_8,408.757000
8_14,855.680000
8_14_null_2,504.266000
8_14_null_10,809.928000
8_14_null_100,845.540000
2_8,389.716000
8_14,850.264000
8_14_null_2,518.901000
8_14_null_10,838.010000
8_14_null_100,862.391000
2_8,408.517000
8_14,846.002000
8_14_null_2,495.484000
8_14_null_10,823.575000
8_14_null_100,932.829000
2_8,441.145000
8_14,847.869000
8_14_null_2,496.012000
8_14_null_10,811.333000
8_14_null_100,843.152000
2_8,391.360000
8_14,857.390000
8_14_null_2,496.152000
8_14_null_10,811.026000
8_14_null_100,844.953000
2_8,398.795000
8_14,846.013000
8_14_null_2,498.103000
8_14_null_10,813.182000
8_14_null_100,843.308000
2_8,388.764000
8_14,845.638000
8_14_null_2,505.067000
8_14_null_10,820.764000
8_14_null_100,843.922000
2_8,410.947000
8_14,845.533000
8_14_null_2,496.282000
8_14_null_10,809.537000
8_14_null_100,843.020000
2_8,389.875000
8_14,845.809000
8_14_null_2,495.350000
8_14_null_10,809.902000
8_14_null_100,842.793000
2_8,388.683000
8_14,845.246000
8_14_null_2,495.453000
8_14_null_10,820.022000
8_14_null_100,842.123000
2_8,388.560000
8_14,845.401000
8_14_null_2,495.194000
8_14_null_10,815.117000
8_14_null_100,869.438000
2_8,394.572000
8_14,863.117000
8_14_null_2,500.558000
8_14_null_10,812.426000
8_14_null_100,842.551000
2_8,401.312000
8_14,845.571000
8_14_null_2,495.352000
8_14_null_10,809.712000
8_14_null_100,841.852000
2_8,391.280000
8_14,845.476000
8_14_null_2,495.572000
8_14_null_10,809.711000
8_14_null_100,841.633000
2_8,391.705000
8_14,845.588000
8_14_null_2,495.336000
8_14_null_10,810.859000
8_14_null_100,841.816000
2_8,391.583000
8_14,845.489000
8_14_null_2,495.534000
8_14_null_10,810.132000
8_14_null_100,842.001000
2_8,391.656000
8_14,845.324000
8_14_null_2,495.383000
8_14_null_10,809.708000
8_14_null_100,841.719000
2_8,391.190000
8_14,847.329000
8_14_null_2,495.369000
8_14_null_10,809.437000
8_14_null_100,841.851000
2_8,391.067000
8_14,845.433000
8_14_null_2,495.368000
8_14_null_10,809.594000
8_14_null_100,841.916000
2_8,391.571000
8_14,845.445000
8_14_null_2,495.404000
8_14_null_10,820.146000
8_14_null_100,842.042000
2_8,391.034000
8_14,856.017000
8_14_null_2,495.435000
8_14_null_10,809.837000
8_14_null_100,842.077000
2_8,391.362000
8_14,845.362000
8_14_null_2,495.402000
8_14_null_10,809.915000
8_14_null_100,842.177000
2_8,390.806000
8_14,845.429000
8_14_null_2,495.500000
8_14_null_10,810.024000
8_14_null_100,842.810000
2_8,397.976000
8_14,845.650000
8_14_null_2,496.285000
8_14_null_10,809.752000
8_14_null_100,842.000000
2_8,391.945000
8_14,845.392000
8_14_null_2,495.348000
8_14_null_10,809.656000
8_14_null_100,841.821000
2_8,391.647000
8_14,846.958000
8_14_null_2,495.300000
8_14_null_10,809.448000
8_14_null_100,842.056000
2_8,392.188000
8_14,845.453000
8_14_null_2,495.572000
8_14_null_10,809.700000
8_14_null_100,842.016000
2_8,391.230000
8_14,845.387000
8_14_null_2,495.494000
8_14_null_10,809.886000
8_14_null_100,842.054000
2_8,391.003000
8_14,845.505000
8_14_null_2,495.517000
8_14_null_10,809.734000
8_14_null_100,842.314000
2_8,390.627000
8_14,851.312000
8_14_null_2,495.638000
8_14_null_10,810.524000
8_14_null_100,842.499000
2_8,391.733000
8_14,845.965000
8_14_null_2,495.818000
8_14_null_10,810.412000
8_14_null_100,847.494000
2_8,391.770000
8_14,845.915000
8_14_null_2,495.672000
8_14_null_10,810.183000
8_14_null_100,842.442000
2_8,459.352000
8_14,847.306000
8_14_null_2,495.784000
8_14_null_10,810.504000
8_14_null_100,845.676000
2_8,391.410000
8_14,845.985000
8_14_null_2,495.786000
8_14_null_10,810.219000
8_14_null_100,842.323000
2_8,391.868000
8_14,846.136000
8_14_null_2,495.328000
8_14_null_10,810.264000
8_14_null_100,842.419000
2_8,391.257000
8_14,846.066000
8_14_null_2,495.705000
8_14_null_10,840.145000
8_14_null_100,854.414000
2_8,391.320000
8_14,846.043000
8_14_null_2,496.284000
8_14_null_10,810.672000
8_14_null_100,849.996000
2_8,391.074000
8_14,845.483000
8_14_null_2,495.484000
8_14_null_10,809.612000
8_14_null_100,842.507000
2_8,394.753000
8_14,849.963000
8_14_null_2,495.487000
8_14_null_10,810.246000
8_14_null_100,842.673000
2_8,391.223000
8_14,846.063000
8_14_null_2,496.780000
8_14_null_10,814.341000
8_14_null_100,842.372000
2_8,391.840000
8_14,845.949000
8_14_null_2,504.164000
8_14_null_10,810.258000
8_14_null_100,841.970000
2_8,392.884000
8_14,845.577000
8_14_null_2,496.104000
8_14_null_10,809.742000
8_14_null_100,841.926000
2_8,391.380000
8_14,845.368000
8_14_null_2,495.454000
8_14_null_10,810.842000
8_14_null_100,841.778000
2_8,391.016000
8_14,846.814000
8_14_null_2,495.369000
8_14_null_10,809.677000
8_14_null_100,841.868000
2_8,391.149000
8_14,845.405000
8_14_null_2,495.330000
8_14_null_10,809.820000
8_14_null_100,841.868000
2_8,399.456000
8_14,845.590000
8_14_null_2,495.818000
8_14_null_10,809.665000
8_14_null_100,842.001000
2_8,391.073000
8_14,845.267000
8_14_null_2,495.708000
8_14_null_10,809.728000
8_14_null_100,842.185000
2_8,391.844000
8_14,845.542000
8_14_null_2,495.376000
8_14_null_10,809.749000
8_14_null_100,841.860000
2_8,391.155000
8_14,845.427000
8_14_null_2,495.547000
8_14_null_10,809.405000
8_14_null_100,841.922000
2_8,391.629000
8_14,845.631000
8_14_null_2,495.448000
8_14_null_10,809.587000
8_14_null_100,842.999000
2_8,391.481000
8_14,845.433000
8_14_null_2,495.382000
8_14_null_10,809.687000
8_14_null_100,842.100000
2_8,391.910000
8_14,845.537000
8_14_null_2,495.358000
8_14_null_10,809.779000
8_14_null_100,841.938000
2_8,411.940000
8_14,845.288000
8_14_null_2,495.424000
8_14_null_10,809.800000
8_14_null_100,841.770000
2_8,391.538000
8_14,845.431000
8_14_null_2,495.361000
8_14_null_10,809.595000
8_14_null_100,841.857000
2_8,391.372000
8_14,845.415000
8_14_null_2,495.449000
8_14_null_10,809.626000
8_14_null_100,842.060000
2_8,391.128000
8_14,845.298000
8_14_null_2,495.388000
8_14_null_10,810.418000
8_14_null_100,841.865000
2_8,391.120000
8_14,845.450000
8_14_null_2,495.391000
8_14_null_10,809.784000
8_14_null_100,841.924000
2_8,391.761000
8_14,845.448000
8_14_null_2,495.373000
8_14_null_10,809.759000
8_14_null_100,841.892000
2_8,391.367000
8_14,845.435000
8_14_null_2,495.422000
8_14_null_10,810.927000
8_14_null_100,842.110000
2_8,391.177000
8_14,845.425000
8_14_null_2,495.440000
8_14_null_10,809.617000
8_14_null_100,841.855000
2_8,391.174000
8_14,845.505000
8_14_null_2,496.171000
8_14_null_10,809.661000
8_14_null_100,842.034000
2_8,391.112000
8_14,845.483000
8_14_null_2,496.583000
8_14_null_10,809.615000
8_14_null_100,841.874000
2_8,391.519000
8_14,845.543000
8_14_null_2,495.531000
8_14_null_10,809.563000
8_14_null_100,841.752000
2_8,391.156000
8_14,845.568000
8_14_null_2,495.449000
8_14_null_10,809.603000
8_14_null_100,842.166000
2_8,390.847000
8_14,845.300000
8_14_null_2,495.445000
8_14_null_10,810.187000
8_14_null_100,841.903000
2_8,391.666000
8_14,845.389000
8_14_null_2,495.398000
8_14_null_10,809.776000
8_14_null_100,841.879000
2_8,399.576000
8_14,845.395000
8_14_null_2,499.018000
8_14_null_10,809.704000
8_14_null_100,841.844000
2_8,391.632000
8_14,845.483000
8_14_null_2,495.544000
8_14_null_10,810.371000
8_14_null_100,841.989000
2_8,471.627000
8_14,845.439000
8_14_null_2,495.268000
8_14_null_10,809.759000
8_14_null_100,841.869000
2_8,391.327000
8_14,845.389000
8_14_null_2,495.657000
8_14_null_10,809.806000
8_14_null_100,841.724000
2_8,391.429000
8_14,845.286000
8_14_null_2,495.519000
8_14_null_10,809.709000
8_14_null_100,841.875000
2_8,390.979000
8_14,845.345000
8_14_null_2,495.417000
8_14_null_10,809.502000
8_14_null_100,841.852000
2_8,391.438000
8_14,845.514000
8_14_null_2,495.654000
8_14_null_10,809.802000
8_14_null_100,841.887000
2_8,391.023000
8_14,845.483000
8_14_null_2,495.423000
8_14_null_10,809.755000
8_14_null_100,842.129000
2_8,391.684000
8_14,845.354000
8_14_null_2,495.478000
8_14_null_10,809.679000
8_14_null_100,841.845000
2_8,391.094000
8_14,845.356000
8_14_null_2,495.381000
8_14_null_10,809.923000
8_14_null_100,841.901000
2_8,401.585000
8_14,845.631000
8_14_null_2,496.424000
8_14_null_10,809.571000
8_14_null_100,841.942000
2_8,391.541000
8_14,845.430000
8_14_null_2,495.413000
8_14_null_10,809.786000
8_14_null_100,842.577000
2_8,391.143000
8_14,845.620000
8_14_null_2,495.508000
8_14_null_10,809.634000
8_14_null_100,841.918000
2_8,391.490000
8_14,845.989000
8_14_null_2,495.381000
8_14_null_10,813.405000
8_14_null_100,841.678000
2_8,391.497000
8_14,845.496000
8_14_null_2,495.317000
8_14_null_10,809.671000
8_14_null_100,841.822000
2_8,391.365000
8_14,845.476000
8_14_null_2,495.339000
8_14_null_10,809.661000
8_14_null_100,842.119000
2_8,391.744000
8_14,845.761000
8_14_null_2,495.444000
8_14_null_10,809.624000
8_14_null_100,842.287000
2_8,403.196000
8_14,845.458000
8_14_null_2,495.243000
8_14_null_10,809.720000
8_14_null_100,841.950000
2_8,391.509000
8_14,845.598000
8_14_null_2,495.366000
8_14_null_10,809.809000
8_14_null_100,841.832000
